,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,contract_months_left,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
106,1616,0,0,2009-09-29,2016-09-29,2009-09-29,2015-09-30,84,218.71,0,0.0,13.87,0.165793,0.08853899999999999,44.31137796,No,0.0,10.03,10.03,1,21.2,6,ldkssxwpmemidmecebumciepifcamkci,10.35,Stayed
107,5322441,921247,760727,2010-05-25,2016-05-25,2014-07-10,2015-06-02,72,1995.87,3962,0.0,16.19,0.15885,0.081596,44.31137796,Yes,421.14,0.33,0.33,32,71.72,6,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
108,916711,0,66423,2010-05-01,2016-05-01,2010-05-01,2015-05-02,72,1013.87,0,0.0,19.47,0.144902,0.0,44.31137796,No,0.0,19.2,19.2,1,107.14,6,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
109,2274,0,391,2013-04-29,2016-04-29,2013-04-29,2015-04-30,36,342.23,391,0.0,0.0,0.14571099999999998,0.0,44.31137796,No,57.66,30.98,30.98,1,35.18,3,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
110,5759,0,365,2009-11-06,2016-11-06,2015-12-04,2015-11-09,84,593.6,0,0.0,13.57,0.16709300000000002,0.088449,45.81137796,No,0.0,18.99,18.99,1,70.63,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.504000000000001,Stayed
111,2151,0,514,2008-11-24,2016-11-23,2008-11-24,2015-11-24,96,189.59,514,0.0,142.71,0.10052799999999999,0.092955,58.99595196,No,44.37,0.99,0.99,1,20.37,7,ldkssxwpmemidmecebumciepifcamkci,4.4,Stayed
112,2769,0,0,2012-06-18,2016-10-18,2013-12-04,2015-10-19,52,417.34,0,0.0,15.15,0.147506,0.0,45.80687796,No,0.0,18.12,18.12,1,52.79,4,lxidpiddsbxsbosboudacockeimpuepw,10.4,Stayed
113,2958,0,0,2009-11-10,2016-11-10,2015-09-18,2015-11-11,84,445.9,0,0.0,17.13,0.142881,0.0,46.30537836,No,0.0,28.02,28.02,1,26.77,6,ldkssxwpmemidmecebumciepifcamkci,13.856,Stayed
114,1366,0,341,2012-02-07,2016-02-25,2015-12-17,2015-02-26,48,258.84,341,30.0,18.7,0.18618800000000002,0.0,45.80687796,No,63.83,46.32,46.32,1,17.49,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
115,5994,0,800,2011-09-10,2016-09-14,2011-09-10,2015-09-15,60,636.86,800,0.0,128.89,0.11523699999999999,0.100123,40.9390266,No,82.51,25.46,25.46,1,67.31,4,lxidpiddsbxsbosboudacockeimpuepw,17.2,Churned
116,10,0,0,2010-07-02,2016-07-02,2015-06-20,2015-07-04,72,1.09,0,0.0,130.45,0.114603,0.098261,40.606701,No,0.0,35.59,35.59,1,0.11,6,lxidpiddsbxsbosboudacockeimpuepw,26.3,Stayed
117,2288838,0,237044,2010-05-18,2016-05-18,2010-05-18,2015-05-20,72,1263.69,0,0.0,0.0,0.14571099999999998,0.0,44.31137796,No,0.0,21.24,21.24,1,123.56,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.5,Stayed
118,528,0,150,2013-01-21,2017-01-21,2013-01-21,2016-01-22,48,142.05,150,0.0,18.37,0.273963,0.0,59.26637796,No,41.27,197.28,197.28,1,65.99,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,Churned
119,2814,0,387,2008-10-21,2016-05-21,2008-10-21,2015-05-29,91,241.1,387,0.0,131.76,0.10016699999999999,0.091892,58.99595196,No,32.73,0.17,0.17,1,35.29,7,ldkssxwpmemidmecebumciepifcamkci,6.6,Churned
120,4043,14289,357,2013-06-17,2016-06-17,2013-07-05,2015-06-23,36,416.31,357,0.0,143.41,0.11690999999999999,0.10057200000000001,40.606701,Yes,35.61,29.85,29.85,2,48.81,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,Stayed
121,50243,28066,0,2011-04-18,2016-04-18,2011-04-18,2015-04-19,60,1429.06,0,0.0,19.61,0.14669400000000002,0.0,44.31137796,Yes,0.0,27.32,27.32,3,141.34,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
122,13561,277,2741,2012-08-17,2016-08-17,2012-08-17,2015-08-18,48,1997.35,2741,0.0,18.07,0.14316600000000002,0.0,44.31137796,Yes,397.57,11.7,11.7,2,152.17,3,lxidpiddsbxsbosboudacockeimpuepw,11.0,Stayed
123,1845,0,310,2009-11-11,2016-11-11,2015-09-19,2015-11-12,84,273.33,310,0.0,16.26,0.142881,0.0,46.30537836,No,44.81,28.02,28.02,1,21.61,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
124,13379,0,0,2012-07-30,2016-07-30,2013-10-30,2015-07-31,48,852.32,0,0.0,18.32,0.14571099999999998,0.0,44.31137796,No,0.0,17.62,17.62,1,86.03,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,Stayed
125,2123,0,0,2009-09-17,2016-09-17,2009-09-17,2015-09-18,84,316.47,0,0.0,16.44,0.144902,0.0,44.31137796,No,0.0,12.82,12.82,1,29.17,6,ldkssxwpmemidmecebumciepifcamkci,13.2,Stayed
126,1676,0,131,2009-10-22,2016-10-25,2015-09-20,2015-10-27,84,26.77,38,0.0,133.73,0.11535999999999999,0.100243,41.27136420000001,No,3.74,37.44,37.44,1,3.28,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,Churned
127,18725,0,0,2010-10-26,2016-10-25,2010-10-26,2015-10-28,72,413.38,0,0.0,14.62,0.147506,0.0,45.80687796,No,0.0,26.2,26.2,1,50.78,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.0,Stayed
128,41588,0,5111,2012-10-03,2016-10-03,2015-09-18,2015-10-04,48,4353.28,5111,0.0,141.68,0.11593900000000001,0.100823,40.606701,No,520.17,5.76,5.76,1,527.27,3,ldkssxwpmemidmecebumciepifcamkci,17.320999999999998,Stayed
129,23481,7913,0,2009-08-01,2016-08-01,2009-08-01,2015-08-02,84,2560.4,0,0.0,16.49,0.16405699999999998,0.08680299999999999,44.31137796,Yes,0.0,14.7,14.7,2,194.14,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
130,348208,12702,36850,2011-10-03,2016-10-03,2015-02-23,2015-10-04,60,10803.29,16621,0.0,142.11,0.110955,0.095842,40.606701,Yes,1513.36,7.24,7.24,2,855.71,4,ldkssxwpmemidmecebumciepifcamkci,43.648,Stayed
131,535973,147192,65016,2010-05-13,2016-05-13,2010-05-13,2015-05-18,72,1687.23,1651,0.0,16.11,0.16463699999999998,0.087381,44.31137796,Yes,180.55,17.22,17.22,2,165.61,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
132,76233,0,7612,2011-12-07,2016-12-07,2015-11-01,2015-12-08,60,3844.96,4676,0.0,16.27,0.143478,0.0,44.31137796,No,671.99,2.8,2.8,1,294.93,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
133,35055,0,6003,2012-05-28,2016-05-28,2014-04-23,2015-06-03,48,5154.28,6003,0.0,13.83,0.14316600000000002,0.0,44.31137796,No,869.45,21.81,21.81,1,454.73,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,Stayed
134,9219,0,2740,2009-09-04,2016-09-04,2015-07-12,2015-09-05,84,841.26,2740,0.0,16.86,0.16464,0.087382,44.31137796,No,247.16,10.08,10.08,1,98.01,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
135,4394,0,0,2011-04-08,2016-04-08,2011-04-08,2015-04-12,60,557.05,0,0.0,40.69,0.164635,0.086741,44.31137796,Yes,0.0,27.32,27.32,3,49.33,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
136,1899670,0,218019,2010-07-01,2016-07-01,2010-07-01,2015-07-04,72,5249.29,0,0.0,44.53,0.16463699999999998,0.087381,44.31137796,No,0.0,16.66,16.66,1,453.85,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
137,86313,17291,0,2013-06-01,2016-12-06,2014-06-26,2015-12-07,42,8878.93,0,0.0,359.25,0.11292200000000001,0.09781000000000001,40.606701,Yes,0.0,2.18,2.18,2,820.87,3,lxidpiddsbxsbosboudacockeimpuepw,56.0,Stayed
138,8471,0,0,2009-12-07,2016-12-07,2014-10-17,2015-12-08,84,868.97,0,0.0,15.98,0.146348,0.0,45.30837756,No,0.0,15.12,15.12,1,84.58,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
139,39375,0,3197,2010-01-22,2017-01-22,2015-12-16,2016-01-24,84,1366.21,944,0.0,132.5,0.11285999999999999,0.095969,40.606701,No,92.4,40.8,40.8,1,141.86,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.4,Stayed
140,1679,0,131,2009-11-03,2016-03-17,2015-03-17,2014-12-18,76,328.61,131,30.0,17.58,0.19923,0.0,45.80687796,No,26.37,43.8,43.8,2,18.55,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,Stayed
141,170442,0,29580,2010-06-03,2016-06-03,2010-06-03,2015-06-21,72,737.23,74,0.0,9.65,0.14571099999999998,0.0,44.31137796,No,10.89,22.44,22.44,1,83.38,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,Stayed
142,2374,0,0,2009-12-02,2016-12-02,2009-12-02,2015-12-03,84,356.98,0,0.0,16.0,0.146348,0.0,46.30537836,No,0.0,20.54,20.54,1,34.12,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
143,9818,0,1477,2004-03-30,2016-03-30,2004-03-30,2015-03-31,144,966.06,1477,0.0,131.79,0.115174,0.098837,40.606701,No,141.84,94.2,94.2,1,105.37,12,ldkssxwpmemidmecebumciepifcamkci,37.71,Stayed
144,2206,0,62,2012-01-20,2016-08-26,2014-08-26,2015-08-27,55,274.3,62,0.0,14.05,0.161165,0.083909,44.31137796,No,7.51,26.04,26.04,1,30.35,4,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Churned
145,3118110,468369,289924,2012-02-01,2016-02-01,2012-02-01,2015-02-09,48,3269.76,3690,0.0,39.77,0.11863599999999999,0.10175,40.606701,Yes,353.43,24.0,24.0,2,387.56,4,lxidpiddsbxsbosboudacockeimpuepw,16.0,Stayed
146,0,0,0,2011-05-05,2016-05-05,2011-05-05,2015-05-06,60,0.0,0,0.0,131.42,0.11690999999999999,0.10057200000000001,40.606701,No,0.0,31.26,31.26,1,0.0,5,ldkssxwpmemidmecebumciepifcamkci,17.25,Stayed
147,2002,0,0,2010-04-06,2016-04-06,2010-04-06,2015-04-08,72,303.09,0,0.0,16.79,0.14669400000000002,0.0,44.31137796,No,0.0,21.38,21.38,1,31.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Stayed
148,4664,0,0,2009-12-29,2016-12-29,2015-11-01,2015-12-30,84,696.93,0,0.0,18.47,0.144038,0.0,45.81137796,No,0.0,19.52,19.52,1,57.34,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,Stayed
149,14878,0,0,2009-10-14,2016-10-14,2009-10-14,2015-10-15,84,932.03,0,0.0,15.98,0.146348,0.0,45.80687796,No,0.0,18.12,18.12,1,88.02,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
150,35323,20175,4444,2012-04-27,2016-03-23,2014-06-20,2015-03-25,47,4651.56,4444,24.0,142.4,0.14829900000000001,0.125137,41.1052014,Yes,591.62,144.35,144.35,2,606.29,4,lxidpiddsbxsbosboudacockeimpuepw,43.6,Stayed
151,23654,0,0,2013-05-16,2016-05-16,2014-04-15,2015-05-20,36,2422.65,0,0.0,130.85,0.11690999999999999,0.10057200000000001,40.606701,No,0.0,23.4,23.4,1,322.93,3,lxidpiddsbxsbosboudacockeimpuepw,22.0,Stayed
152,1563319,0,17616,2010-04-07,2016-04-07,2010-04-07,2015-04-08,72,975.54,0,0.0,0.0,0.14669400000000002,0.0,44.31137796,Yes,0.0,27.32,27.32,2,103.34,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
153,1740024,0,222684,2010-05-01,2016-05-01,2010-05-01,2015-05-02,72,2705.19,4443,0.0,16.56,0.161454,0.084198,44.31137796,No,484.44,22.95,22.95,1,258.44,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
154,8570,0,0,2010-06-10,2016-06-10,2015-04-29,2015-06-14,72,1276.28,0,0.0,18.71,0.14398,0.0,44.31137796,No,0.0,16.92,16.92,1,114.66,6,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
155,4936,0,793,2011-01-26,2017-01-26,2011-01-26,2016-01-27,72,0.15,0,0.0,19.54,0.14669400000000002,0.0,44.31137796,No,0.0,25.92,25.92,1,0.03,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Stayed
156,10450,0,1978,2012-08-09,2016-08-09,2013-10-30,2015-08-10,48,1564.01,1978,0.0,6.51,0.14571099999999998,0.0,44.31137796,No,291.32,11.7,11.7,1,141.83,3,lxidpiddsbxsbosboudacockeimpuepw,11.0,Stayed
157,6060,0,1232,2009-07-29,2016-07-29,2009-07-29,2015-07-31,84,901.19,1232,0.0,25.33,0.144902,0.0,44.31137796,No,180.61,19.04,19.04,1,87.0,7,lxidpiddsbxsbosboudacockeimpuepw,13.5,Stayed
158,80274,148858,17314,2010-12-16,2016-12-16,2015-11-18,2015-12-17,72,7971.42,17314,0.0,178.74,0.110037,0.09492,40.606701,Yes,1618.43,1.28,1.28,2,544.64,5,lxidpiddsbxsbosboudacockeimpuepw,32.0,Stayed
159,4244,3468,0,2010-02-02,2016-02-02,2015-12-15,2015-02-03,72,641.08,0,0.0,16.1,0.143227,0.0,44.31137796,Yes,0.0,26.04,26.04,3,66.14,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
160,834128,0,113655,2010-07-16,2016-07-16,2010-07-16,2015-07-17,72,1302.75,2053,0.0,16.09,0.16463699999999998,0.087381,44.31137796,No,230.6,16.66,16.66,4,150.39,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
161,5869,0,0,2009-10-06,2016-10-06,2009-10-06,2015-10-11,84,879.95,0,0.0,16.9,0.144902,0.0,44.31137796,No,0.0,9.919999999999991,9.919999999999991,1,75.75,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,Churned
162,7052,0,206,2008-07-01,2016-06-02,2008-07-01,2015-06-08,95,605.51,206,0.0,134.43,0.10016699999999999,0.091892,58.99595196,No,17.43,0.36,0.36,1,86.0,8,ldkssxwpmemidmecebumciepifcamkci,3.3,Stayed
163,231932,931039,20708,2010-06-16,2016-06-16,2014-07-10,2015-06-23,72,578.44,170,0.0,16.95,0.15885,0.081596,44.31137796,Yes,17.25,0.33,0.33,2,34.84,6,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
164,144978,0,8312,2011-11-22,2016-11-22,2011-11-22,2015-11-23,60,4915.5,0,0.0,1.12,0.145789,0.0,44.31137796,No,0.0,6.18,6.18,1,448.37,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
165,411050,0,41722,2010-02-01,2016-02-01,2010-02-01,2015-02-02,72,4717.08,8182,0.0,38.74,0.16405799999999998,0.086163,44.31137796,No,1124.86,29.76,29.76,1,316.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
166,879,0,0,2010-06-29,2016-06-29,2010-06-29,2015-07-04,72,131.92,0,0.0,15.56,0.14571099999999998,0.0,44.31137796,No,0.0,21.52,21.52,1,13.59,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
167,137311,0,11172,2012-07-20,2016-07-20,2013-11-05,2015-07-27,48,13182.2,11172,0.0,129.01,0.11008299999999999,0.09374600000000001,40.606701,No,1047.75,4.92,4.92,1,904.35,4,lxidpiddsbxsbosboudacockeimpuepw,47.299,Stayed
168,273212,0,15417,2012-04-12,2016-04-12,2015-04-14,2015-04-13,48,3968.2,2739,0.0,131.39,0.114603,0.098261,40.606701,No,266.17,24.18,24.18,1,486.74,4,ldkssxwpmemidmecebumciepifcamkci,20.0,Stayed
169,8955,0,758,2010-02-25,2016-02-25,2010-02-25,2015-02-26,72,936.97,758,0.0,129.71,0.120372,0.103487,40.606701,No,78.64,37.92,37.92,1,115.27,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.2,Stayed
170,217269,0,19767,2010-12-01,2016-11-08,2013-11-08,2015-11-09,71,4419.85,5511,0.0,117.89,0.11523699999999999,0.100123,40.606701,No,542.02,3.9,3.9,1,573.85,5,lxidpiddsbxsbosboudacockeimpuepw,20.785,Stayed
171,21712,0,3495,2012-08-31,2016-08-31,2015-06-16,2015-09-01,48,3163.85,3495,0.0,16.81,0.141434,0.0,44.31137796,No,500.85,11.04,11.04,1,256.06,3,lxidpiddsbxsbosboudacockeimpuepw,10.39,Stayed
172,7502,0,1004,2012-01-18,2017-01-17,2015-11-17,2016-01-18,60,1077.55,995,0.0,19.62,0.141491,0.0,44.31137796,No,141.68,36.24,36.24,1,122.45,4,ldkssxwpmemidmecebumciepifcamkci,14.49,Stayed
173,217295,0,8333,2004-08-10,2016-08-10,2004-08-10,2015-08-11,144,12154.58,0,0.0,141.8,0.11008299999999999,0.09374600000000001,40.606701,No,0.0,7.98,7.98,1,947.25,11,ldkssxwpmemidmecebumciepifcamkci,64.0,Stayed
174,489,0,0,2009-10-26,2016-10-25,2009-10-26,2015-10-28,84,73.34,0,0.0,16.0,0.146348,0.0,46.30537836,No,0.0,27.44,27.44,1,6.89,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
175,61093,0,19042,2013-01-30,2016-01-30,2014-06-25,2015-02-09,36,6082.82,19042,0.0,143.6,0.1169,0.10001499999999999,40.606701,No,1900.55,248.64,248.64,1,348.93,3,lxidpiddsbxsbosboudacockeimpuepw,166.0,Stayed
176,9,0,0,2011-03-16,2016-03-16,2011-03-16,2015-03-18,60,1.38,0,0.0,21.97,0.14669400000000002,0.0,44.31137796,No,0.0,23.76,23.76,1,0.15,5,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
177,15551,0,737,2012-11-23,2016-11-23,2015-05-24,2015-11-24,48,1340.6,737,0.0,131.26,0.11650899999999999,0.101397,40.606701,No,64.03,8.25,8.25,1,215.75,3,ldkssxwpmemidmecebumciepifcamkci,43.648,Stayed
178,27773,0,1758,2012-11-14,2016-11-14,2015-11-01,2015-11-16,48,2878.99,1758,0.0,128.55,0.11535999999999999,0.100243,40.606701,No,173.43,4.02,4.02,1,319.83,3,lxidpiddsbxsbosboudacockeimpuepw,21.04,Stayed
179,4213,0,0,2012-06-18,2016-06-18,2012-06-18,2015-06-23,48,523.18,0,0.0,16.61,0.14571099999999998,0.0,44.31137796,No,0.0,24.4,24.4,1,55.5,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,Churned
180,392524,0,41439,2012-03-05,2016-03-05,2012-03-05,2015-03-06,48,3389.28,8083,0.0,22.86,0.161743,0.083849,44.31137796,No,827.06,27.14,27.14,1,266.7,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
181,9521,0,1669,2012-10-12,2016-11-12,2015-09-18,2015-11-13,49,278.47,325,0.0,15.86,0.141434,0.0,44.31137796,No,46.54,5.52,5.52,1,20.87,3,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
182,15075,0,0,2012-03-08,2016-03-08,2012-03-08,2015-03-09,48,1623.64,0,0.0,117.89,0.120372,0.103487,40.606701,No,0.0,37.49,37.49,2,216.27,4,lxidpiddsbxsbosboudacockeimpuepw,27.713,Stayed
183,22886,0,1831,2012-04-03,2016-04-03,2012-04-03,2015-04-04,48,833.87,803,0.0,143.61,0.115174,0.098837,40.606701,No,78.69,47.16,47.16,1,94.62,4,lxidpiddsbxsbosboudacockeimpuepw,23.1,Stayed
184,21728,3784,0,2012-07-25,2016-07-25,2015-06-16,2015-07-27,48,2165.84,0,0.0,143.24,0.11634000000000001,0.099998,40.606701,Yes,0.0,20.4,20.4,2,264.86,4,lxidpiddsbxsbosboudacockeimpuepw,26.4,Stayed
185,7926,7235,0,2010-01-14,2016-02-16,2015-12-17,2015-02-18,73,1190.56,0,0.0,18.57,0.14207,0.0,44.31137796,Yes,0.0,26.04,26.04,3,124.71,6,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
186,4530,0,829,2012-03-05,2016-03-05,2012-03-05,2015-03-06,48,686.76,829,0.0,18.52,0.14669400000000002,0.0,44.31137796,No,123.18,28.58,28.58,1,72.98,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,Churned
187,2474,0,0,2013-03-26,2016-03-26,2013-03-26,2015-03-29,36,374.96,0,0.0,16.25,0.14669400000000002,0.0,44.31137796,No,0.0,30.22,30.22,1,38.85,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
188,7859,0,1333,2012-03-12,2016-11-19,2015-11-19,2015-03-13,56,1178.98,1333,0.0,18.32,0.138847,0.0,44.31137796,No,187.26,6.66,6.66,1,52.94,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,Stayed
189,3369,0,0,2012-07-16,2016-07-16,2013-08-06,2015-07-17,48,358.88,0,0.0,130.78,0.115174,0.098837,40.606701,No,0.0,20.43,20.43,1,38.11,4,ldkssxwpmemidmecebumciepifcamkci,15.1,Stayed
190,4656,0,324,2011-04-29,2016-04-29,2011-04-29,2015-04-30,60,483.07,324,0.0,134.41,0.11690999999999999,0.10057200000000001,40.606701,No,33.24,83.72,83.72,1,52.44,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,41.05,Stayed
191,50461,4300,3776,2012-08-18,2016-08-18,2016-01-17,2015-08-19,48,3907.22,3776,0.0,14.28,0.14316600000000002,0.0,44.31137796,Yes,547.82,23.4,23.4,2,370.77,3,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Churned
192,19330,0,0,2013-01-02,2017-01-02,2013-01-02,2016-01-03,48,2864.21,0,0.0,19.45,0.14414200000000002,0.0,44.31137796,No,0.0,31.08,31.08,1,270.48,3,ldkssxwpmemidmecebumciepifcamkci,13.8,Stayed
193,4503,0,397,2010-11-03,2016-11-03,2010-11-03,2015-11-04,72,678.86,397,0.0,13.75,0.147506,0.0,45.80687796,No,59.31,17.1,17.1,1,68.56,5,lxidpiddsbxsbosboudacockeimpuepw,10.35,Stayed
194,7018,0,0,2012-11-02,2016-11-02,2012-11-02,2015-11-04,48,792.54,0,0.0,15.63,0.168242,0.089602,46.30537836,No,0.0,21.09,21.09,1,78.3,3,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
195,46192,0,2604,2010-09-14,2016-09-14,2010-09-14,2015-09-15,72,4565.98,2604,0.0,131.82,0.11523699999999999,0.100123,40.606701,No,258.12,11.11,11.11,1,529.11,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,Stayed
196,94571,0,3811,2010-03-03,2016-03-03,2014-06-25,2015-03-09,72,2460.12,1924,0.0,131.4,0.11863599999999999,0.10175,40.606701,Yes,198.3,31.21,31.21,2,297.97,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,Stayed
197,45278,0,5420,2011-09-02,2016-09-02,2011-09-02,2015-09-03,60,4709.83,5420,0.0,129.37,0.11690999999999999,0.10057200000000001,40.606701,No,554.24,8.839999999999991,8.839999999999991,1,544.24,4,lxidpiddsbxsbosboudacockeimpuepw,18.41,Stayed
198,5877,0,455,2012-05-28,2016-05-28,2015-04-14,2015-05-31,48,864.64,455,0.0,15.2,0.142822,0.0,44.31137796,No,65.29,19.2,19.2,1,87.47,4,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
199,788113,0,16526,2012-06-15,2016-06-15,2012-06-15,2015-06-23,48,3064.47,1819,0.0,127.12,0.11285999999999999,0.09652100000000001,40.606701,No,185.54,19.0,19.0,1,334.5,4,lxidpiddsbxsbosboudacockeimpuepw,20.785,Stayed
200,7411,43797,71,2010-01-18,2017-01-18,2015-11-17,2016-01-19,84,1101.74,71,0.0,13.78,0.143575,0.0,44.31137796,Yes,10.29,29.76,29.76,2,183.22,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
201,51661,0,4311,2012-07-13,2016-07-13,2013-11-05,2015-07-14,48,5063.16,4311,0.0,145.9,0.11332300000000001,0.096984,40.606701,No,409.35,8.28,8.28,1,465.3,4,lxidpiddsbxsbosboudacockeimpuepw,17.32,Stayed
202,18315,0,1459,2012-03-07,2016-03-07,2014-06-26,2015-03-09,48,1941.75,1459,0.0,130.69,0.11863599999999999,0.10175,40.606701,No,147.84,54.07,54.07,1,237.79,4,lxidpiddsbxsbosboudacockeimpuepw,40.0,Stayed
203,13685,0,0,2009-12-16,2016-12-16,2015-11-01,2015-12-17,84,764.95,0,0.0,18.53,0.144038,0.0,45.80687796,No,0.0,16.12,16.12,1,65.07,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Churned
204,5443,54,340,2011-02-24,2016-02-24,2011-02-24,2015-02-27,60,173.68,137,0.0,119.53,0.1169,0.10001499999999999,40.606701,Yes,13.07,43.32,43.32,2,19.76,5,lxidpiddsbxsbosboudacockeimpuepw,17.32,Stayed
205,5203,4743,0,2011-12-09,2016-12-09,2015-11-01,2015-12-10,60,783.8,0,0.0,6.86,0.14346,0.0,45.80687796,Yes,0.0,20.52,20.52,5,60.62,4,ldkssxwpmemidmecebumciepifcamkci,13.2,Stayed
206,18795,0,1821,2010-06-02,2016-04-11,2014-04-11,2015-04-12,70,1852.85,1821,0.0,146.08,0.11285999999999999,0.09652100000000001,40.606701,No,175.9,20.8,20.8,1,195.52,6,lxidpiddsbxsbosboudacockeimpuepw,17.2,Stayed
207,5866,0,833,2012-08-02,2016-08-02,2012-08-02,2015-08-03,48,536.32,833,0.0,132.61,0.10391900000000001,0.095644,58.99595196,No,73.62,1.62,1.62,1,78.83,3,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
208,19108,0,2197,2009-12-19,2016-12-19,2015-11-01,2015-12-21,84,609.29,0,0.0,16.94,0.144038,0.0,45.80687796,No,0.0,20.22,20.22,1,49.96,6,lxidpiddsbxsbosboudacockeimpuepw,13.0,Stayed
209,29061,0,2826,2010-07-17,2016-07-17,2014-06-17,2015-07-19,72,2985.6,2826,0.0,131.76,0.11690999999999999,0.10057200000000001,40.606701,No,284.62,13.3,13.3,1,370.58,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,Stayed
210,48108,0,0,2011-06-29,2016-09-28,2015-09-28,2015-07-04,63,1149.33,0,0.0,16.29,0.138847,0.0,44.31137796,No,0.0,13.4,13.4,1,79.1,5,lxidpiddsbxsbosboudacockeimpuepw,13.85,Stayed
211,21873,0,0,2011-04-11,2016-04-11,2011-04-11,2015-04-12,60,0.0,0,0.0,0.0,0.16405799999999998,0.086163,44.31137796,No,0.0,31.2,31.2,1,1049.5,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
212,4241,0,747,2012-10-04,2016-10-04,2015-08-27,2015-10-05,48,628.77,747,0.0,20.11,0.14166600000000001,0.0,44.31137796,No,107.11,9.919999999999991,9.919999999999991,1,44.74,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
